Timestamp,Nifty_LTP,Expiry_Used,Strike,Premium,OI_Chg,Status,Reason
2025-12-19 12:35:00,26012.1,23Dec25,N/A,0,156580.0,SCAN,No Short Covering
2025-12-19 12:50:00,25999.1,23Dec25,N/A,0,156591.0,SCAN,No Short Covering
2025-12-19 12:55:00,25996.1,23Dec25,N/A,0,-42.0,SCAN,No Trend
2025-12-19 13:00:00,25992.6,23Dec25,N/A,0,-156633.0,SCAN,No Trend
2025-12-19 13:05:00,25990.3,23Dec25,N/A,0,156506.0,SCAN,No Short Covering
2025-12-19 13:10:00,25982.0,23Dec25,N/A,0,-89.0,SCAN,No Trend
2025-12-19 13:20:00,26000.0,23Dec25,N/A,0,156306.0,SCAN,No Short Covering
2025-12-19 13:35:00,26012.0,23Dec25,N/A,0,156356.0,SCAN,No Short Covering
2025-12-19 13:55:00,26020.0,23Dec25,N/A,0,156133.0,SCAN,No Short Covering
2025-12-19 14:00:00,26012.5,23Dec25,N/A,0,-156263.0,SCAN,Waiting
2025-12-19 14:05:00,26014.5,23Dec25,N/A,0,155986.0,SCAN,No Short Covering
2025-12-19 14:10:00,26017.3,23Dec25,N/A,0,65.0,SCAN,No Short Covering
2025-12-19 14:20:00,26038.8,23Dec25,N/A,0,156055.0,SCAN,No Short Covering
2025-12-19 14:25:00,26022.0,23Dec25,N/A,0,-331.0,SCAN,Waiting
2025-12-19 14:30:00,26019.1,23Dec25,N/A,0,-155956.0,SCAN,Waiting
2025-12-19 14:35:00,26023.5,23Dec25,N/A,0,155910.0,SCAN,No Short Covering
2025-12-19 14:40:00,26020.0,23Dec25,N/A,0,8.0,SCAN,No Short Covering
2025-12-19 14:50:00,26019.0,23Dec25,N/A,0,155281.0,SCAN,No Short Covering
2025-12-19 14:55:00,26021.7,23Dec25,N/A,0,-347.0,SCAN,Waiting
2025-12-19 15:05:00,26035.0,23Dec25,N/A,0,155115.0,SCAN,No Short Covering
2025-12-19 15:20:00,26032.1,23Dec25,N/A,0,154144.0,SCAN,No Short Covering
2025-12-19 15:30:00,26036.9,23Dec25,N/A,0,0.0,SCAN,No Short Covering
