Timestamp,Trend,Fut_Price,Fut_VWAP,Vol_Ratio,Target_Strike,Opt_Type,Opt_LTP,Opt_OI_Chg,Signal
11:52:25,BEARISH,25983.3,26004.4,0.53,0,PE,0,0,WAIT
11:52:27,BEARISH,25975.7,26004.39,0.56,0,PE,0,0,WAIT
11:52:29,BEARISH,25983.5,26004.4,0.59,0,PE,0,0,WAIT
11:52:31,BEARISH,25983.0,26004.4,0.59,0,PE,0,0,WAIT
11:52:33,BEARISH,25983.0,26004.39,0.63,0,PE,0,0,WAIT
11:52:35,BEARISH,25976.0,26004.39,0.63,0,PE,0,0,WAIT
11:52:37,BEARISH,25976.0,26004.39,0.64,0,PE,0,0,WAIT
11:52:38,BEARISH,25976.0,26004.39,0.64,0,PE,0,0,WAIT
11:52:40,BEARISH,25976.0,26004.39,0.64,0,PE,0,0,WAIT
11:52:42,BEARISH,25976.0,26004.39,0.64,0,PE,0,0,WAIT
11:52:44,BEARISH,25976.0,26004.39,0.64,0,PE,0,0,WAIT
11:52:46,BEARISH,25976.0,26004.39,0.64,0,PE,0,0,WAIT
11:52:48,BEARISH,25982.9,26004.39,0.64,0,PE,0,0,WAIT
11:52:50,BEARISH,25982.9,26004.39,0.65,0,PE,0,0,WAIT
11:52:52,BEARISH,25982.9,26004.39,0.65,0,PE,0,0,WAIT
11:52:55,BEARISH,25982.9,26004.39,0.65,0,PE,0,0,WAIT
11:52:57,BEARISH,25982.9,26004.39,0.65,0,PE,0,0,WAIT
11:52:59,BEARISH,25982.9,26004.39,0.65,0,PE,0,0,WAIT
11:53:01,BEARISH,25982.3,26004.39,0.02,0,PE,0,0,WAIT
11:53:03,BEARISH,25982.3,26004.39,0.02,0,PE,0,0,WAIT
11:53:05,BEARISH,25982.3,26004.39,0.02,0,PE,0,0,WAIT
11:53:07,BEARISH,25982.3,26004.39,0.02,0,PE,0,0,WAIT
11:53:09,BEARISH,25982.3,26004.39,0.02,0,PE,0,0,WAIT
11:53:11,BEARISH,25977.0,26004.39,0.03,0,PE,0,0,WAIT
11:53:13,BEARISH,25977.0,26004.39,0.03,0,PE,0,0,WAIT
11:53:16,BEARISH,25977.0,26004.39,0.03,0,PE,0,0,WAIT
11:53:18,BEARISH,25977.0,26004.39,0.03,0,PE,0,0,WAIT
11:53:20,BEARISH,25980.0,26004.39,0.03,0,PE,0,0,WAIT
11:53:22,BEARISH,25982.0,26004.39,0.07,0,PE,0,0,WAIT
11:53:24,BEARISH,25982.0,26004.39,0.07,0,PE,0,0,WAIT
11:53:26,BEARISH,25982.0,26004.39,0.07,0,PE,0,0,WAIT
11:53:28,BEARISH,25982.0,26004.39,0.07,0,PE,0,0,WAIT
11:53:30,BEARISH,25982.0,26004.39,0.07,0,PE,0,0,WAIT
11:53:32,BEARISH,25981.3,26004.39,0.08,0,PE,0,0,WAIT
11:53:34,BEARISH,25980.7,26004.38,0.08,0,PE,0,0,WAIT
11:53:36,BEARISH,25980.7,26004.38,0.08,0,PE,0,0,WAIT
11:53:38,BEARISH,25980.9,26004.38,0.08,0,PE,0,0,WAIT
11:53:40,BEARISH,25980.9,26004.38,0.09,0,PE,0,0,WAIT
11:53:42,BEARISH,25980.9,26004.38,0.09,0,PE,0,0,WAIT
11:53:44,BEARISH,25980.3,26004.38,0.09,0,PE,0,0,WAIT
11:53:46,BEARISH,25978.5,26004.38,0.11,0,PE,0,0,WAIT
11:53:48,BEARISH,25978.5,26004.38,0.11,0,PE,0,0,WAIT
11:53:50,BEARISH,25978.5,26004.38,0.11,0,PE,0,0,WAIT
11:53:52,BEARISH,25980.6,26004.38,0.11,0,PE,0,0,WAIT
11:53:54,BEARISH,25980.6,26004.38,0.11,0,PE,0,0,WAIT
11:53:55,BEARISH,25980.6,26004.38,0.11,0,PE,0,0,WAIT
11:53:57,BEARISH,25980.6,26004.38,0.11,0,PE,0,0,WAIT
11:53:59,BEARISH,25980.6,26004.38,0.11,0,PE,0,0,WAIT
11:54:00,BEARISH,25978.0,26004.37,0.1,0,PE,0,0,WAIT
11:54:02,BEARISH,25978.0,26004.37,0.1,0,PE,0,0,WAIT
11:54:04,BEARISH,25978.5,26004.37,0.11,0,PE,0,0,WAIT
11:54:06,BEARISH,25978.5,26004.37,0.12,0,PE,0,0,WAIT
11:54:07,BEARISH,25978.5,26004.37,0.12,0,PE,0,0,WAIT
11:54:09,BEARISH,25980.0,26004.37,0.12,0,PE,0,0,WAIT
11:54:11,BEARISH,25980.0,26004.37,0.14,0,PE,0,0,WAIT
11:54:12,BEARISH,25981.9,26004.37,0.17,0,PE,0,0,WAIT
