Timestamp,Alert_Type,Severity,Description,Spot,ATM_Strike,Action
2025-12-24 13:34:52,OVERSOLD,HIGH,RSI at 24 - potential reversal,26161.25,26150,CONSIDER_PE
2025-12-24 13:34:55,OVERSOLD,HIGH,RSI at 24 - potential reversal,26162.1,26150,CONSIDER_PE
2025-12-24 13:34:58,OVERSOLD,HIGH,RSI at 23 - potential reversal,26159.5,26150,CONSIDER_PE
2025-12-24 13:35:01,OVERSOLD,HIGH,RSI at 12 - potential reversal,26159.6,26150,CONSIDER_PE
2025-12-24 13:35:03,OVERSOLD,HIGH,RSI at 13 - potential reversal,26160.4,26150,CONSIDER_PE
2025-12-24 13:35:06,OVERSOLD,HIGH,RSI at 13 - potential reversal,26160.5,26150,CONSIDER_PE
2025-12-24 13:35:09,OVERSOLD,HIGH,RSI at 13 - potential reversal,26160.1,26150,CONSIDER_PE
2025-12-24 13:35:12,OVERSOLD,HIGH,RSI at 12 - potential reversal,26159.85,26150,CONSIDER_PE
2025-12-24 13:35:15,OVERSOLD,HIGH,RSI at 12 - potential reversal,26159.75,26150,CONSIDER_PE
2025-12-24 13:35:18,OVERSOLD,HIGH,RSI at 12 - potential reversal,26159.35,26150,CONSIDER_PE
2025-12-24 13:35:20,OVERSOLD,HIGH,RSI at 12 - potential reversal,26158.55,26150,CONSIDER_PE
2025-12-24 13:35:23,OVERSOLD,HIGH,RSI at 13 - potential reversal,26160.25,26150,CONSIDER_PE
2025-12-24 13:35:26,OVERSOLD,HIGH,RSI at 13 - potential reversal,26160.3,26150,CONSIDER_PE
2025-12-24 13:35:29,OVERSOLD,HIGH,RSI at 12 - potential reversal,26159.05,26150,CONSIDER_PE
2025-12-24 13:35:32,OVERSOLD,HIGH,RSI at 12 - potential reversal,26159.75,26150,CONSIDER_PE
2025-12-24 13:35:35,OVERSOLD,HIGH,RSI at 12 - potential reversal,26158.25,26150,CONSIDER_PE
2025-12-24 13:35:38,OVERSOLD,HIGH,RSI at 12 - potential reversal,26158.75,26150,CONSIDER_PE
2025-12-24 13:35:42,OVERSOLD,HIGH,RSI at 12 - potential reversal,26158.35,26150,CONSIDER_PE
2025-12-24 13:35:45,OVERSOLD,HIGH,RSI at 12 - potential reversal,26158.8,26150,CONSIDER_PE
2025-12-24 13:35:48,OVERSOLD,HIGH,RSI at 12 - potential reversal,26158.65,26150,CONSIDER_PE
2025-12-24 13:35:51,OVERSOLD,HIGH,RSI at 11 - potential reversal,26156.85,26150,CONSIDER_PE
2025-12-24 13:35:53,OVERSOLD,HIGH,RSI at 11 - potential reversal,26157.4,26150,CONSIDER_PE
2025-12-24 13:35:57,OVERSOLD,HIGH,RSI at 12 - potential reversal,26158.2,26150,CONSIDER_PE
2025-12-24 13:36:01,OVERSOLD,HIGH,RSI at 12 - potential reversal,26158.75,26150,CONSIDER_PE
2025-12-24 13:36:04,OVERSOLD,HIGH,RSI at 12 - potential reversal,26157.85,26150,CONSIDER_PE
2025-12-24 13:36:07,OVERSOLD,HIGH,RSI at 12 - potential reversal,26158.05,26150,CONSIDER_PE
2025-12-24 13:36:10,OVERSOLD,HIGH,RSI at 12 - potential reversal,26158.65,26150,CONSIDER_PE
2025-12-24 13:36:13,OVERSOLD,HIGH,RSI at 11 - potential reversal,26157.75,26150,CONSIDER_PE
2025-12-24 13:36:15,OVERSOLD,HIGH,RSI at 12 - potential reversal,26158.95,26150,CONSIDER_PE
2025-12-24 13:36:18,OVERSOLD,HIGH,RSI at 11 - potential reversal,26157.3,26150,CONSIDER_PE
2025-12-24 13:36:21,OVERSOLD,HIGH,RSI at 11 - potential reversal,26157.45,26150,CONSIDER_PE
2025-12-24 13:36:24,OVERSOLD,HIGH,RSI at 12 - potential reversal,26157.9,26150,CONSIDER_PE
2025-12-24 13:36:26,OVERSOLD,HIGH,RSI at 11 - potential reversal,26156.85,26150,CONSIDER_PE
2025-12-24 13:36:29,OVERSOLD,HIGH,RSI at 12 - potential reversal,26158.45,26150,CONSIDER_PE
2025-12-24 13:36:32,OVERSOLD,HIGH,RSI at 12 - potential reversal,26159.05,26150,CONSIDER_PE
2025-12-24 13:36:34,OVERSOLD,HIGH,RSI at 12 - potential reversal,26158.1,26150,CONSIDER_PE
2025-12-24 13:36:37,OVERSOLD,HIGH,RSI at 11 - potential reversal,26157.35,26150,CONSIDER_PE
2025-12-24 13:36:40,OVERSOLD,HIGH,RSI at 11 - potential reversal,26157.5,26150,CONSIDER_PE
2025-12-24 13:36:43,OVERSOLD,HIGH,RSI at 12 - potential reversal,26158.75,26150,CONSIDER_PE
2025-12-24 13:36:46,OVERSOLD,HIGH,RSI at 12 - potential reversal,26158.6,26150,CONSIDER_PE
2025-12-24 13:36:49,OVERSOLD,HIGH,RSI at 14 - potential reversal,26160.7,26150,CONSIDER_PE
2025-12-24 13:36:52,OVERSOLD,HIGH,RSI at 12 - potential reversal,26158.9,26150,CONSIDER_PE
2025-12-24 13:36:55,OVERSOLD,HIGH,RSI at 13 - potential reversal,26160.2,26150,CONSIDER_PE
2025-12-24 13:36:57,OVERSOLD,HIGH,RSI at 12 - potential reversal,26158.7,26150,CONSIDER_PE
2025-12-24 13:37:00,OVERSOLD,HIGH,RSI at 13 - potential reversal,26160.1,26150,CONSIDER_PE
2025-12-24 13:37:02,OVERSOLD,HIGH,RSI at 12 - potential reversal,26159.9,26150,CONSIDER_PE
2025-12-24 13:37:05,OVERSOLD,HIGH,RSI at 12 - potential reversal,26159.55,26150,CONSIDER_PE
2025-12-24 13:37:08,OVERSOLD,HIGH,RSI at 13 - potential reversal,26160.3,26150,CONSIDER_PE
2025-12-24 13:37:11,OVERSOLD,HIGH,RSI at 12 - potential reversal,26157.85,26150,CONSIDER_PE
2025-12-24 13:37:14,OVERSOLD,HIGH,RSI at 12 - potential reversal,26159.1,26150,CONSIDER_PE
2025-12-24 13:37:18,OVERSOLD,HIGH,RSI at 11 - potential reversal,26157.7,26150,CONSIDER_PE
2025-12-24 13:37:20,OVERSOLD,HIGH,RSI at 12 - potential reversal,26158.35,26150,CONSIDER_PE
2025-12-24 13:37:24,OVERSOLD,HIGH,RSI at 11 - potential reversal,26156.7,26150,CONSIDER_PE
2025-12-24 13:37:27,OVERSOLD,HIGH,RSI at 11 - potential reversal,26157.25,26150,CONSIDER_PE
2025-12-24 13:37:30,OVERSOLD,HIGH,RSI at 12 - potential reversal,26158.3,26150,CONSIDER_PE
2025-12-24 13:37:34,OVERSOLD,HIGH,RSI at 11 - potential reversal,26156.0,26150,CONSIDER_PE
2025-12-24 13:37:37,OVERSOLD,HIGH,RSI at 11 - potential reversal,26155.9,26150,CONSIDER_PE
2025-12-24 13:37:40,OVERSOLD,HIGH,RSI at 11 - potential reversal,26156.3,26150,CONSIDER_PE
2025-12-24 13:37:43,OVERSOLD,HIGH,RSI at 11 - potential reversal,26156.35,26150,CONSIDER_PE
2025-12-24 13:37:45,OVERSOLD,HIGH,RSI at 11 - potential reversal,26157.8,26150,CONSIDER_PE
2025-12-24 13:37:48,OVERSOLD,HIGH,RSI at 11 - potential reversal,26156.9,26150,CONSIDER_PE
2025-12-24 13:37:51,OVERSOLD,HIGH,RSI at 11 - potential reversal,26155.85,26150,CONSIDER_PE
2025-12-24 13:37:54,OVERSOLD,HIGH,RSI at 11 - potential reversal,26156.6,26150,CONSIDER_PE
2025-12-24 13:37:57,OVERSOLD,HIGH,RSI at 11 - potential reversal,26156.6,26150,CONSIDER_PE
2025-12-24 13:38:01,OVERSOLD,HIGH,RSI at 11 - potential reversal,26156.3,26150,CONSIDER_PE
2025-12-24 13:38:04,OVERSOLD,HIGH,RSI at 11 - potential reversal,26156.3,26150,CONSIDER_PE
2025-12-24 13:38:07,OVERSOLD,HIGH,RSI at 11 - potential reversal,26156.85,26150,CONSIDER_PE
2025-12-24 13:38:10,OVERSOLD,HIGH,RSI at 11 - potential reversal,26157.0,26150,CONSIDER_PE
2025-12-24 13:38:13,OVERSOLD,HIGH,RSI at 11 - potential reversal,26156.95,26150,CONSIDER_PE
2025-12-24 13:38:16,OVERSOLD,HIGH,RSI at 11 - potential reversal,26157.35,26150,CONSIDER_PE
2025-12-24 13:38:18,OVERSOLD,HIGH,RSI at 11 - potential reversal,26156.75,26150,CONSIDER_PE
2025-12-24 13:38:21,OVERSOLD,HIGH,RSI at 11 - potential reversal,26156.5,26150,CONSIDER_PE
2025-12-24 13:38:24,OVERSOLD,HIGH,RSI at 11 - potential reversal,26157.1,26150,CONSIDER_PE
2025-12-24 13:38:27,OVERSOLD,HIGH,RSI at 11 - potential reversal,26156.9,26150,CONSIDER_PE
2025-12-24 13:38:30,OVERSOLD,HIGH,RSI at 11 - potential reversal,26157.15,26150,CONSIDER_PE
2025-12-24 13:38:33,OVERSOLD,HIGH,RSI at 11 - potential reversal,26156.35,26150,CONSIDER_PE
2025-12-24 13:38:35,OVERSOLD,HIGH,RSI at 11 - potential reversal,26157.2,26150,CONSIDER_PE
2025-12-24 13:38:38,OVERSOLD,HIGH,RSI at 12 - potential reversal,26157.9,26150,CONSIDER_PE
2025-12-24 13:38:42,OVERSOLD,HIGH,RSI at 11 - potential reversal,26156.25,26150,CONSIDER_PE
2025-12-24 13:38:45,OVERSOLD,HIGH,RSI at 11 - potential reversal,26157.3,26150,CONSIDER_PE
2025-12-24 13:38:48,OVERSOLD,HIGH,RSI at 11 - potential reversal,26157.05,26150,CONSIDER_PE
2025-12-24 13:38:50,OVERSOLD,HIGH,RSI at 11 - potential reversal,26157.1,26150,CONSIDER_PE
2025-12-24 13:38:54,OVERSOLD,HIGH,RSI at 11 - potential reversal,26157.75,26150,CONSIDER_PE
2025-12-24 13:38:57,OVERSOLD,HIGH,RSI at 12 - potential reversal,26158.3,26150,CONSIDER_PE
2025-12-24 13:39:00,OVERSOLD,HIGH,RSI at 12 - potential reversal,26159.9,26150,CONSIDER_PE
2025-12-24 13:39:03,OVERSOLD,HIGH,RSI at 13 - potential reversal,26160.55,26150,CONSIDER_PE
2025-12-24 13:39:06,OVERSOLD,HIGH,RSI at 16 - potential reversal,26162.1,26150,CONSIDER_PE
2025-12-24 13:39:09,OVERSOLD,HIGH,RSI at 12 - potential reversal,26159.45,26150,CONSIDER_PE
2025-12-24 13:39:12,OVERSOLD,HIGH,RSI at 12 - potential reversal,26159.85,26150,CONSIDER_PE
2025-12-24 13:39:15,OVERSOLD,HIGH,RSI at 13 - potential reversal,26160.5,26150,CONSIDER_PE
2025-12-24 13:39:17,OVERSOLD,HIGH,RSI at 12 - potential reversal,26159.15,26150,CONSIDER_PE
2025-12-24 13:39:20,OVERSOLD,HIGH,RSI at 12 - potential reversal,26158.4,26150,CONSIDER_PE
2025-12-24 13:39:23,OVERSOLD,HIGH,RSI at 13 - potential reversal,26160.5,26150,CONSIDER_PE
2025-12-24 13:39:26,OVERSOLD,HIGH,RSI at 15 - potential reversal,26161.5,26150,CONSIDER_PE
2025-12-24 13:39:29,OVERSOLD,HIGH,RSI at 12 - potential reversal,26159.55,26150,CONSIDER_PE
2025-12-24 13:39:32,OVERSOLD,HIGH,RSI at 15 - potential reversal,26161.5,26150,CONSIDER_PE
2025-12-24 13:39:35,OVERSOLD,HIGH,RSI at 14 - potential reversal,26160.9,26150,CONSIDER_PE
2025-12-24 13:39:38,OVERSOLD,HIGH,RSI at 12 - potential reversal,26159.05,26150,CONSIDER_PE
2025-12-24 13:39:41,OVERSOLD,HIGH,RSI at 13 - potential reversal,26160.4,26150,CONSIDER_PE
2025-12-24 13:39:44,OVERSOLD,HIGH,RSI at 12 - potential reversal,26159.7,26150,CONSIDER_PE
2025-12-24 13:39:47,OVERSOLD,HIGH,RSI at 14 - potential reversal,26160.75,26150,CONSIDER_PE
2025-12-24 13:39:51,OVERSOLD,HIGH,RSI at 12 - potential reversal,26159.95,26150,CONSIDER_PE
2025-12-24 13:39:54,OVERSOLD,HIGH,RSI at 13 - potential reversal,26160.1,26150,CONSIDER_PE
2025-12-24 13:39:57,OVERSOLD,HIGH,RSI at 12 - potential reversal,26159.15,26150,CONSIDER_PE
2025-12-24 13:39:59,OVERSOLD,HIGH,RSI at 12 - potential reversal,26159.3,26150,CONSIDER_PE
2025-12-24 13:40:02,OVERSOLD,HIGH,RSI at 8 - potential reversal,26159.65,26150,CONSIDER_PE
2025-12-24 13:40:05,OVERSOLD,HIGH,RSI at 8 - potential reversal,26158.45,26150,CONSIDER_PE
2025-12-24 13:40:08,OVERSOLD,HIGH,RSI at 8 - potential reversal,26159.0,26150,CONSIDER_PE
2025-12-24 13:40:12,OVERSOLD,HIGH,RSI at 8 - potential reversal,26158.75,26150,CONSIDER_PE
2025-12-24 13:40:15,OVERSOLD,HIGH,RSI at 8 - potential reversal,26160.35,26150,CONSIDER_PE
2025-12-24 13:40:18,OVERSOLD,HIGH,RSI at 8 - potential reversal,26159.25,26150,CONSIDER_PE
2025-12-24 13:40:21,OVERSOLD,HIGH,RSI at 8 - potential reversal,26159.5,26150,CONSIDER_PE
2025-12-24 13:40:24,OVERSOLD,HIGH,RSI at 8 - potential reversal,26159.75,26150,CONSIDER_PE
2025-12-24 13:40:27,OVERSOLD,HIGH,RSI at 8 - potential reversal,26160.45,26150,CONSIDER_PE
2025-12-24 13:40:30,OVERSOLD,HIGH,RSI at 8 - potential reversal,26159.7,26150,CONSIDER_PE
2025-12-24 13:40:33,OVERSOLD,HIGH,RSI at 8 - potential reversal,26159.15,26150,CONSIDER_PE
2025-12-24 13:40:37,OVERSOLD,HIGH,RSI at 8 - potential reversal,26160.5,26150,CONSIDER_PE
2025-12-24 13:40:40,OVERSOLD,HIGH,RSI at 8 - potential reversal,26160.4,26150,CONSIDER_PE
2025-12-24 13:40:43,OVERSOLD,HIGH,RSI at 8 - potential reversal,26159.75,26150,CONSIDER_PE
2025-12-24 13:40:46,OVERSOLD,HIGH,RSI at 8 - potential reversal,26160.65,26150,CONSIDER_PE
2025-12-24 13:40:49,OVERSOLD,HIGH,RSI at 8 - potential reversal,26158.85,26150,CONSIDER_PE
2025-12-24 13:40:51,OVERSOLD,HIGH,RSI at 8 - potential reversal,26159.5,26150,CONSIDER_PE
2025-12-24 13:40:55,OVERSOLD,HIGH,RSI at 11 - potential reversal,26162.25,26150,CONSIDER_PE
2025-12-24 13:40:58,OVERSOLD,HIGH,RSI at 8 - potential reversal,26159.3,26150,CONSIDER_PE
2025-12-24 13:41:01,OVERSOLD,HIGH,RSI at 8 - potential reversal,26159.4,26150,CONSIDER_PE
2025-12-24 13:41:04,OVERSOLD,HIGH,RSI at 8 - potential reversal,26160.25,26150,CONSIDER_PE
2025-12-24 13:41:07,OVERSOLD,HIGH,RSI at 8 - potential reversal,26159.55,26150,CONSIDER_PE
2025-12-24 13:41:10,OVERSOLD,HIGH,RSI at 8 - potential reversal,26159.95,26150,CONSIDER_PE
2025-12-24 13:41:13,OVERSOLD,HIGH,RSI at 8 - potential reversal,26159.45,26150,CONSIDER_PE
2025-12-24 13:41:16,OVERSOLD,HIGH,RSI at 8 - potential reversal,26160.4,26150,CONSIDER_PE
2025-12-24 13:41:19,OVERSOLD,HIGH,RSI at 8 - potential reversal,26158.55,26150,CONSIDER_PE
2025-12-24 13:41:23,OVERSOLD,HIGH,RSI at 8 - potential reversal,26159.1,26150,CONSIDER_PE
2025-12-24 13:41:26,OVERSOLD,HIGH,RSI at 10 - potential reversal,26161.85,26150,CONSIDER_PE
2025-12-24 13:41:28,OVERSOLD,HIGH,RSI at 8 - potential reversal,26160.15,26150,CONSIDER_PE
2025-12-24 13:41:32,OVERSOLD,HIGH,RSI at 9 - potential reversal,26161.35,26150,CONSIDER_PE
2025-12-24 13:41:35,OVERSOLD,HIGH,RSI at 8 - potential reversal,26159.9,26150,CONSIDER_PE
2025-12-24 13:41:38,OVERSOLD,HIGH,RSI at 9 - potential reversal,26160.9,26150,CONSIDER_PE
2025-12-24 13:41:41,OVERSOLD,HIGH,RSI at 8 - potential reversal,26159.0,26150,CONSIDER_PE
2025-12-24 13:41:44,OVERSOLD,HIGH,RSI at 8 - potential reversal,26160.45,26150,CONSIDER_PE
2025-12-24 13:41:47,OVERSOLD,HIGH,RSI at 9 - potential reversal,26160.9,26150,CONSIDER_PE
2025-12-24 13:41:50,OVERSOLD,HIGH,RSI at 7 - potential reversal,26157.75,26150,CONSIDER_PE
2025-12-24 13:41:53,OVERSOLD,HIGH,RSI at 8 - potential reversal,26158.15,26150,CONSIDER_PE
2025-12-24 13:41:56,OVERSOLD,HIGH,RSI at 8 - potential reversal,26159.85,26150,CONSIDER_PE
2025-12-24 13:42:00,OVERSOLD,HIGH,RSI at 8 - potential reversal,26158.55,26150,CONSIDER_PE
2025-12-24 13:42:03,OVERSOLD,HIGH,RSI at 7 - potential reversal,26157.3,26150,CONSIDER_PE
2025-12-24 13:42:06,OVERSOLD,HIGH,RSI at 7 - potential reversal,26157.35,26150,CONSIDER_PE
2025-12-24 13:42:09,OVERSOLD,HIGH,RSI at 7 - potential reversal,26156.8,26150,CONSIDER_PE
2025-12-24 13:42:11,OVERSOLD,HIGH,RSI at 7 - potential reversal,26156.25,26150,CONSIDER_PE
2025-12-24 13:42:14,OVERSOLD,HIGH,RSI at 7 - potential reversal,26157.25,26150,CONSIDER_PE
2025-12-24 13:42:17,OVERSOLD,HIGH,RSI at 7 - potential reversal,26157.6,26150,CONSIDER_PE
2025-12-24 13:42:20,OVERSOLD,HIGH,RSI at 7 - potential reversal,26157.2,26150,CONSIDER_PE
2025-12-24 13:42:23,OVERSOLD,HIGH,RSI at 7 - potential reversal,26156.15,26150,CONSIDER_PE
2025-12-24 13:42:25,OVERSOLD,HIGH,RSI at 7 - potential reversal,26156.4,26150,CONSIDER_PE
2025-12-24 13:42:28,OVERSOLD,HIGH,RSI at 7 - potential reversal,26154.6,26150,CONSIDER_PE
2025-12-24 13:42:31,OVERSOLD,HIGH,RSI at 8 - potential reversal,26158.45,26150,CONSIDER_PE
2025-12-24 13:42:34,OVERSOLD,HIGH,RSI at 7 - potential reversal,26156.4,26150,CONSIDER_PE
2025-12-24 13:42:37,OVERSOLD,HIGH,RSI at 7 - potential reversal,26154.3,26150,CONSIDER_PE
2025-12-24 13:42:40,OVERSOLD,HIGH,RSI at 7 - potential reversal,26155.15,26150,CONSIDER_PE
2025-12-24 13:42:42,OVERSOLD,HIGH,RSI at 7 - potential reversal,26154.3,26150,CONSIDER_PE
2025-12-24 13:42:46,OVERSOLD,HIGH,RSI at 7 - potential reversal,26154.4,26150,CONSIDER_PE
2025-12-24 13:42:48,OVERSOLD,HIGH,RSI at 7 - potential reversal,26152.75,26150,CONSIDER_PE
2025-12-24 13:42:51,OVERSOLD,HIGH,RSI at 7 - potential reversal,26153.65,26150,CONSIDER_PE
2025-12-24 13:42:54,OVERSOLD,HIGH,RSI at 7 - potential reversal,26153.35,26150,CONSIDER_PE
2025-12-24 13:42:57,OVERSOLD,HIGH,RSI at 7 - potential reversal,26153.15,26150,CONSIDER_PE
2025-12-24 13:43:00,OVERSOLD,HIGH,RSI at 7 - potential reversal,26155.35,26150,CONSIDER_PE
2025-12-24 13:43:02,OVERSOLD,HIGH,RSI at 7 - potential reversal,26153.8,26150,CONSIDER_PE
2025-12-24 13:43:05,OVERSOLD,HIGH,RSI at 7 - potential reversal,26152.2,26150,CONSIDER_PE
2025-12-24 13:43:08,OVERSOLD,HIGH,RSI at 7 - potential reversal,26155.05,26150,CONSIDER_PE
2025-12-24 13:43:11,OVERSOLD,HIGH,RSI at 7 - potential reversal,26155.2,26150,CONSIDER_PE
2025-12-24 13:43:15,OVERSOLD,HIGH,RSI at 7 - potential reversal,26157.3,26150,CONSIDER_PE
2025-12-24 13:43:18,OVERSOLD,HIGH,RSI at 7 - potential reversal,26157.2,26150,CONSIDER_PE
2025-12-24 13:43:20,OVERSOLD,HIGH,RSI at 7 - potential reversal,26155.55,26150,CONSIDER_PE
2025-12-24 13:43:23,OVERSOLD,HIGH,RSI at 7 - potential reversal,26156.3,26150,CONSIDER_PE
2025-12-24 13:43:27,OVERSOLD,HIGH,RSI at 8 - potential reversal,26158.1,26150,CONSIDER_PE
2025-12-24 13:43:30,OVERSOLD,HIGH,RSI at 7 - potential reversal,26157.05,26150,CONSIDER_PE
2025-12-24 13:43:33,OVERSOLD,HIGH,RSI at 7 - potential reversal,26156.85,26150,CONSIDER_PE
2025-12-24 13:43:36,OVERSOLD,HIGH,RSI at 8 - potential reversal,26158.0,26150,CONSIDER_PE
2025-12-24 13:43:40,OVERSOLD,HIGH,RSI at 8 - potential reversal,26157.9,26150,CONSIDER_PE
2025-12-24 13:43:43,OVERSOLD,HIGH,RSI at 8 - potential reversal,26158.8,26150,CONSIDER_PE
2025-12-24 13:43:47,OVERSOLD,HIGH,RSI at 8 - potential reversal,26160.45,26150,CONSIDER_PE
2025-12-24 13:43:49,OVERSOLD,HIGH,RSI at 8 - potential reversal,26159.45,26150,CONSIDER_PE
2025-12-24 13:43:53,OVERSOLD,HIGH,RSI at 8 - potential reversal,26158.6,26150,CONSIDER_PE
2025-12-24 13:43:56,OVERSOLD,HIGH,RSI at 8 - potential reversal,26160.35,26150,CONSIDER_PE
2025-12-24 13:43:59,OVERSOLD,HIGH,RSI at 8 - potential reversal,26160.8,26150,CONSIDER_PE
2025-12-24 13:44:02,OVERSOLD,HIGH,RSI at 10 - potential reversal,26161.7,26150,CONSIDER_PE
2025-12-24 13:44:05,OVERSOLD,HIGH,RSI at 9 - potential reversal,26161.3,26150,CONSIDER_PE
2025-12-24 13:44:08,OVERSOLD,HIGH,RSI at 9 - potential reversal,26161.35,26150,CONSIDER_PE
2025-12-24 13:44:10,OVERSOLD,HIGH,RSI at 11 - potential reversal,26162.45,26150,CONSIDER_PE
2025-12-24 13:44:13,OVERSOLD,HIGH,RSI at 10 - potential reversal,26162.0,26150,CONSIDER_PE
2025-12-24 13:44:16,OVERSOLD,HIGH,RSI at 12 - potential reversal,26163.1,26150,CONSIDER_PE
2025-12-24 13:44:19,OVERSOLD,HIGH,RSI at 9 - potential reversal,26161.3,26150,CONSIDER_PE
2025-12-24 13:44:22,OVERSOLD,HIGH,RSI at 10 - potential reversal,26161.6,26150,CONSIDER_PE
2025-12-24 13:44:24,OVERSOLD,HIGH,RSI at 9 - potential reversal,26161.35,26150,CONSIDER_PE
2025-12-24 13:44:27,OVERSOLD,HIGH,RSI at 9 - potential reversal,26161.25,26150,CONSIDER_PE
2025-12-24 13:44:30,OVERSOLD,HIGH,RSI at 9 - potential reversal,26161.2,26150,CONSIDER_PE
2025-12-24 13:44:33,OVERSOLD,HIGH,RSI at 8 - potential reversal,26160.75,26150,CONSIDER_PE
2025-12-24 13:44:36,OVERSOLD,HIGH,RSI at 8 - potential reversal,26160.6,26150,CONSIDER_PE
2025-12-24 13:44:38,OVERSOLD,HIGH,RSI at 8 - potential reversal,26160.4,26150,CONSIDER_PE
2025-12-24 13:44:41,OVERSOLD,HIGH,RSI at 9 - potential reversal,26160.9,26150,CONSIDER_PE
2025-12-24 13:44:44,OVERSOLD,HIGH,RSI at 8 - potential reversal,26160.8,26150,CONSIDER_PE
2025-12-24 13:44:47,OVERSOLD,HIGH,RSI at 8 - potential reversal,26159.7,26150,CONSIDER_PE
2025-12-24 13:44:50,OVERSOLD,HIGH,RSI at 8 - potential reversal,26158.0,26150,CONSIDER_PE
2025-12-24 13:44:53,OVERSOLD,HIGH,RSI at 7 - potential reversal,26157.35,26150,CONSIDER_PE
2025-12-24 13:44:57,OVERSOLD,HIGH,RSI at 8 - potential reversal,26159.05,26150,CONSIDER_PE
2025-12-24 13:45:00,OVERSOLD,HIGH,RSI at 9 - potential reversal,26159.1,26150,CONSIDER_PE
2025-12-24 13:45:04,OVERSOLD,HIGH,RSI at 9 - potential reversal,26159.75,26150,CONSIDER_PE
2025-12-24 13:45:06,OVERSOLD,HIGH,RSI at 10 - potential reversal,26160.3,26150,CONSIDER_PE
2025-12-24 13:45:09,OVERSOLD,HIGH,RSI at 9 - potential reversal,26158.5,26150,CONSIDER_PE
2025-12-24 13:45:13,OVERSOLD,HIGH,RSI at 9 - potential reversal,26159.05,26150,CONSIDER_PE
2025-12-24 13:45:15,OVERSOLD,HIGH,RSI at 9 - potential reversal,26158.95,26150,CONSIDER_PE
2025-12-24 13:45:18,OVERSOLD,HIGH,RSI at 10 - potential reversal,26159.95,26150,CONSIDER_PE
2025-12-24 13:45:21,OVERSOLD,HIGH,RSI at 9 - potential reversal,26158.65,26150,CONSIDER_PE
2025-12-24 13:45:24,OVERSOLD,HIGH,RSI at 9 - potential reversal,26159.4,26150,CONSIDER_PE
2025-12-24 13:45:28,OVERSOLD,HIGH,RSI at 9 - potential reversal,26158.4,26150,CONSIDER_PE
2025-12-24 13:45:31,OVERSOLD,HIGH,RSI at 9 - potential reversal,26158.35,26150,CONSIDER_PE
2025-12-24 13:45:34,OVERSOLD,HIGH,RSI at 9 - potential reversal,26158.75,26150,CONSIDER_PE
2025-12-24 13:45:36,OVERSOLD,HIGH,RSI at 10 - potential reversal,26160.4,26150,CONSIDER_PE
2025-12-24 13:45:39,OVERSOLD,HIGH,RSI at 10 - potential reversal,26160.1,26150,CONSIDER_PE
2025-12-24 13:45:43,OVERSOLD,HIGH,RSI at 9 - potential reversal,26159.65,26150,CONSIDER_PE
2025-12-24 13:45:45,OVERSOLD,HIGH,RSI at 9 - potential reversal,26159.15,26150,CONSIDER_PE
2025-12-24 13:45:48,OVERSOLD,HIGH,RSI at 9 - potential reversal,26159.3,26150,CONSIDER_PE
2025-12-24 13:45:51,OVERSOLD,HIGH,RSI at 9 - potential reversal,26159.55,26150,CONSIDER_PE
2025-12-24 13:45:54,OVERSOLD,HIGH,RSI at 10 - potential reversal,26160.1,26150,CONSIDER_PE
2025-12-24 13:45:57,OVERSOLD,HIGH,RSI at 9 - potential reversal,26158.95,26150,CONSIDER_PE
2025-12-24 13:46:00,OVERSOLD,HIGH,RSI at 10 - potential reversal,26160.15,26150,CONSIDER_PE
2025-12-24 13:46:03,OVERSOLD,HIGH,RSI at 9 - potential reversal,26159.1,26150,CONSIDER_PE
2025-12-24 13:46:05,OVERSOLD,HIGH,RSI at 9 - potential reversal,26158.8,26150,CONSIDER_PE
2025-12-24 13:46:08,OVERSOLD,HIGH,RSI at 9 - potential reversal,26159.6,26150,CONSIDER_PE
2025-12-24 13:46:12,OVERSOLD,HIGH,RSI at 9 - potential reversal,26157.65,26150,CONSIDER_PE
2025-12-24 13:46:15,OVERSOLD,HIGH,RSI at 9 - potential reversal,26159.45,26150,CONSIDER_PE
2025-12-24 13:46:18,OVERSOLD,HIGH,RSI at 9 - potential reversal,26158.8,26150,CONSIDER_PE
2025-12-24 13:46:20,OVERSOLD,HIGH,RSI at 9 - potential reversal,26158.1,26150,CONSIDER_PE
2025-12-24 13:46:23,OVERSOLD,HIGH,RSI at 9 - potential reversal,26158.7,26150,CONSIDER_PE
2025-12-24 13:46:26,OVERSOLD,HIGH,RSI at 9 - potential reversal,26159.15,26150,CONSIDER_PE
2025-12-24 13:46:30,OVERSOLD,HIGH,RSI at 9 - potential reversal,26158.4,26150,CONSIDER_PE
2025-12-24 13:46:32,OVERSOLD,HIGH,RSI at 9 - potential reversal,26158.4,26150,CONSIDER_PE
2025-12-24 13:46:35,OVERSOLD,HIGH,RSI at 9 - potential reversal,26157.9,26150,CONSIDER_PE
2025-12-24 13:46:39,OVERSOLD,HIGH,RSI at 9 - potential reversal,26157.65,26150,CONSIDER_PE
2025-12-24 13:46:42,OVERSOLD,HIGH,RSI at 9 - potential reversal,26156.7,26150,CONSIDER_PE
2025-12-24 13:46:44,OVERSOLD,HIGH,RSI at 9 - potential reversal,26157.4,26150,CONSIDER_PE
