Timestamp	Strike	Type	Symbol	LTP	OI	OI_Change	Volume	Delta	Gamma	Theta	Vega	IV
12/24/2025 11:43	27550	CE	NIFTY25DEC27550CE	1.05	1349	0	4245	0.0063	0	-0.7474	0.6061	15.186
12/24/2025 11:43	27550	PE	NIFTY25DEC27550PE	1346.15	3	0	0	-0.9937	0	-0.7474	0.6061	15.186
12/24/2025 11:43	27600	CE	NIFTY25DEC27600CE	1	22486	0	30297	0.0059	0	-0.7223	0.5704	15.5916
12/24/2025 11:43	27600	PE	NIFTY25DEC27600PE	1357.75	116	0	6	-0.9941	0	-0.7223	0.5704	15.5916
12/24/2025 11:43	27650	CE	NIFTY25DEC27650CE	1	1605	0	7784	0.0057	0	-0.7266	0.5565	16.0786
12/24/2025 11:43	27650	PE	NIFTY25DEC27650PE	1443.75	4	0	0	-0.9943	0	-0.7266	0.5565	16.0786
12/24/2025 11:43	27700	CE	NIFTY25DEC27700CE	0.9	10402	0	10251	0.0051	0	-0.6694	0.5035	16.372
12/24/2025 11:43	27700	PE	NIFTY25DEC27700PE	1470	85	0	16	-0.9949	0	-0.6694	0.5035	16.372
12/24/2025 11:43	27750	CE	NIFTY25DEC27750CE	0.9	589	0	1178	0.005	0	-0.6731	0.4919	16.8497
12/24/2025 11:43	27750	PE	NIFTY25DEC27750PE	1543.6	8	0	0	-0.995	0	-0.6731	0.4919	16.8497
12/24/2025 11:43	27800	CE	NIFTY25DEC27800CE	0.85	11679	0	19940	0.0046	0	-0.645	0.4613	17.219
12/24/2025 11:43	27800	PE	NIFTY25DEC27800PE	1572.25	37	0	6	-0.9954	0	-0.645	0.4613	17.219
12/24/2025 11:43	27850	CE	NIFTY25DEC27850CE	0.95	348	0	677	0.005	0	-0.7115	0.4894	17.9025
12/24/2025 11:43	27850	PE	NIFTY25DEC27850PE	1643.5	6	0	0	-0.995	0	-0.7115	0.4894	17.9025
12/24/2025 11:43	27900	CE	NIFTY25DEC27900CE	0.9	3611	0	4283	0.0046	0	-0.6835	0.4607	18.2693
12/24/2025 11:43	27900	PE	NIFTY25DEC27900PE	1678.05	9	0	0	-0.9954	0	-0.6835	0.4607	18.2693
12/24/2025 11:43	27950	CE	NIFTY25DEC27950CE	0.85	537	0	1618	0.0043	0	-0.6546	0.4328	18.6251
12/24/2025 11:43	27950	PE	NIFTY25DEC27950PE	1743.4	3	0	0	-0.9957	0	-0.6546	0.4328	18.6251
12/24/2025 11:43	28000	CE	NIFTY25DEC28000CE	0.8	48234	0	27493	0.0042	0	-0.6576	0.4242	19.0897
12/24/2025 11:43	28000	PE	NIFTY25DEC28000PE	1779.95	12131	0	413	-0.9958	0	-0.6576	0.4242	19.0897
12/24/2025 11:43	29000	CE	NIFTY25DEC29000CE	0.85	12576	0	5691	0.003	0	-0.7051	0.31	28.0108
12/24/2025 11:43	29000	PE	NIFTY25DEC29000PE	2775	6816	0	839	-0.997	0	-0.7051	0.31	28.0108
12/24/2025 11:43	30000	CE	NIFTY25DEC30000CE	0.8	7639	0	5842	0.0021	0	-0.6633	0.2273	35.9414
12/24/2025 11:43	30000	PE	NIFTY25DEC30000PE	3755.2	2166	0	57	-0.9979	0	-0.6633	0.2273	35.9414
12/24/2025 11:43	31000	CE	NIFTY25DEC31000CE	0.65	5621	0	9824	0.0017	0	-0.6464	0.183	43.4978
12/24/2025 11:43	31000	PE	NIFTY25DEC31000PE	4797.3	35	0	1	-0.9983	0	-0.6464	0.183	43.4978
12/24/2025 11:45	13000	CE		0	0	0	0	0	0	0	0	0
12/24/2025 11:45	13000	PE	NIFTY25DEC13000PE	0.55	511	0	303	-0.0004	0	-0.5968	0.0445	164.9363
12/24/2025 11:45	15000	CE		0	0	0	0	0	0	0	0	0
12/24/2025 11:45	15000	PE	NIFTY25DEC15000PE	0.7	328	0	242	-0.0005	0	-0.7229	0.0658	135.3285
12/24/2025 11:45	16000	CE	NIFTY25DEC16000CE	10194	4	0	0	0.9995	0	-0.5791	0.0603	118.2787
12/24/2025 11:45	16000	PE	NIFTY25DEC16000PE	0.55	284	0	188	-0.0005	0	-0.5791	0.0603	118.2787
.
.
.
.
.
.
12/24/2025 13:24	28000	CE	NIFTY25DEC28000CE	0.85	48461	0	30805	0.0042	0	-0.6662	0.4185	19.3779
12/24/2025 13:24	28000	PE	NIFTY25DEC28000PE	1797.5	11986	0	1060	-0.9958	0	-0.6662	0.4185	19.3779
12/24/2025 13:24	29000	CE	NIFTY25DEC29000CE	0.85	13359	0	9706	0.003	0	-0.7139	0.3066	28.3441
12/24/2025 13:24	29000	PE	NIFTY25DEC29000PE	2800	6572	0	1622	-0.997	0	-0.7139	0.3066	28.3441
12/24/2025 13:24	30000	CE	NIFTY25DEC30000CE	0.7	8523	0	8758	0.002	0	-0.6329	0.2135	36.0866
12/24/2025 13:24	30000	PE	NIFTY25DEC30000PE	3790	2058	0	173	-0.998	0	-0.6329	0.2135	36.0866
12/24/2025 13:24	31000	CE	NIFTY25DEC31000CE	0.65	5939	0	11859	0.0016	0	-0.6137	0.1713	43.6272
12/24/2025 13:24	31000	PE	NIFTY25DEC31000PE	4797.3	35	0	1	-0.9984	0	-0.6137	0.1713	43.6272
